x, y
-0.00021641335530846314, 0.15342592557271323
-0.00020547110606834154, 0.15287037001715767
-0.0001963525650349069, 0.1523148144616021
-0.0001835866075880984, 0.15078703668382432
-0.0001890577322081592, 0.15009259223937987
-0.00017993919117472454, 0.14842592557271322
-0.0001653495255212291, 0.14759259223937987
-0.0001762917747613507, 0.146203703350491
-0.0001890577322081592, 0.14523148112826878
-0.0001525835680744206, 0.14550925890604655
-0.0001525835680744206, 0.14550925890604655
-0.000141641318834299, 0.1463425922393799
-0.0001343464860075513, 0.1663425922393799
-0.00011793311214736894, 0.16662037001715768
-0.00010334344649387344, 0.1663425922393799
-0.00011975682035405584, 0.16550925890604656
-0.00013252277780086434, 0.16481481446160212
-0.0001015197382871866, 0.16439814779493545
-0.00011975682035405584, 0.1635648144616021
-0.00013799390242092514, 0.1638425922393799
-0.0001525835680744206, 0.16328703668382433
-0.0001580546926944814, 0.1621759255727132
-0.0001398176106276121, 0.16189814779493544
-0.00010334344649387344, 0.16287037001715765
-0.00011246198752730814, 0.161203703350491
-0.00009969603008049964, 0.16134259223937988
-0.00010334344649387344, 0.15981481446160212
-0.0001015197382871866, 0.15884259223937988
-0.0001015197382871866, 0.1571759255727132
-0.00009604861366712574, 0.15787037001715767
-0.00010334344649387344, 0.15578703668382432
-0.00010516715470056039, 0.1538425922393799
-0.00010334344649387344, 0.15467592557271323
-0.0001015197382871866, 0.15259259223937988
-0.00016717323372791604, 0.16037037001715768
-0.00015440727628110754, 0.1596759255727132
-0.0001452887352476729, 0.16050925890604656
-0.0001580546926944814, 0.161203703350491
-0.00013252277780086434, 0.1627314811282688
-0.00012158052856074279, 0.16231481446160212
-0.00013069906959417744, 0.16106481446160212
-0.00012158052856074279, 0.159953703350491
-0.00013617019421423824, 0.15925925890604656
-0.0001452887352476729, 0.15787037001715767
-0.00016717323372791604, 0.15828703668382432
-0.00018723402400147224, 0.15731481446160211
-0.00018541031579478534, 0.156203703350491
-0.0001835866075880984, 0.15564814779493544
-0.00016717323372791604, 0.15550925890604655
-0.0001708206501412899, 0.15731481446160211
-0.00015075985986773364, 0.15675925890604656
-0.0001525835680744206, 0.15550925890604655
-0.00013069906959417744, 0.15689814779493544
-0.0001234042367674297, 0.15842592557271323
-0.00011793311214736894, 0.15703703668382435
-0.0001234042367674297, 0.15550925890604655
-0.000141641318834299, 0.15578703668382432
-0.00011428569573399504, 0.15800925890604656
-0.0001781154829680376, 0.15412037001715767
-0.0001890577322081592, 0.15300925890604655
-0.0001781154829680376, 0.15217592557271323
-0.00013252277780086434, 0.15314814779493544
-0.0001525835680744206, 0.15342592557271323
-0.00015623098448779444, 0.15439814779493544
-0.00016899694193460294, 0.15328703668382432
-0.00014346502704098594, 0.15453703668382435
-0.00012522794497411664, 0.15439814779493544
-0.00011610940394068199, 0.15300925890604655
-0.00013252277780086434, 0.1513425922393799
-0.00015623098448779444, 0.15078703668382432
-0.0001653495255212291, 0.15203703668382434
-0.0001452887352476729, 0.152453703350491
-0.00011610940394068199, 0.15092592557271323
-0.0001015197382871866, 0.15092592557271323
-0.00011975682035405584, 0.15203703668382434
-0.00017264435834797684, 0.149953703350491
-0.0001635258173145422, 0.14912037001715767
-0.00013069906959417744, 0.14800925890604655
-0.00015075985986773364, 0.14787037001715767
-0.00014346502704098594, 0.149953703350491
-0.000141641318834299, 0.1488425922393799
-0.00012522794497411664, 0.14953703668382434
-0.0001088145711139343, 0.14953703668382434
-0.00009604861366712574, 0.1485648144616021
-0.00011610940394068199, 0.14842592557271322
-0.0001580546926944814, 0.14277777777777778
-0.00015623098448779444, 0.14402777777777778
-0.0001471124434543598, 0.14333333333333334
-0.0001398176106276121, 0.14402777777777778
-0.00013799390242092514, 0.14500000000000002
-0.00012522794497411664, 0.14666666666666667
-0.00011246198752730814, 0.14750000000000002
-0.00009969603008049964, 0.14708333333333334
-0.00010334344649387344, 0.1461111111111111
-0.0001234042367674297, 0.14541666666666667
-0.00009787232187381269, 0.14472222222222222
-0.00011246198752730814, 0.14430555555555558
-0.0001270516531808036, 0.1438888888888889
-0.0001343464860075513, 0.14250000000000002
-0.00011610940394068199, 0.14277777777777778
-0.00010334344649387344, 0.14319444444444446
-0.0001015197382871866, 0.1423611111111111
-0.00011610940394068199, 0.1413888888888889
-0.0001398176106276121, 0.14111111111111113
-0.0001270516531808036, 0.14027777777777778
-0.00011246198752730814, 0.1398611111111111
-0.00009969603008049964, 0.14111111111111113
-0.00009969603008049964, 0.13958333333333334
-0.00014346502704098594, 0.1398611111111111
-0.00013799390242092514, 0.1388888888888889
-0.00013069906959417744, 0.13819444444444445
-0.0001088145711139343, 0.13833333333333334
-0.00012158052856074279, 0.1388888888888889
-0.0001015197382871866, 0.1373611111111111
-0.0001234042367674297, 0.13680555555555557
-0.00010516715470056039, 0.13611111111111113
-0.00011610940394068199, 0.1351388888888889
-0.0001015197382871866, 0.13458333333333333
-0.00011793311214736894, 0.13375
-0.00010699086290724734, 0.13319444444444445
-0.00011793311214736894, 0.13277777777777777
-0.00010516715470056039, 0.13194444444444445
0.0005345442738381808, 0.1693021943834093
0.0004743619068638369, 0.16763552771674262
0.00020303958788468843, 0.17402777777777778
0.00010820676113696803, 0.17583333333333334
0.00023404262739836618, 0.17208333333333334
0.00022674779457161848, 0.17
0.0002522797094652355, 0.16833333333333333
0.000266869375118731, 0.1688888888888889
0.00028693016539228723, 0.1676388888888889
0.000292401290012348, 0.1652777777777778
0.00030881466387253033, 0.16333333333333333
0.0003908815331734422, 0.16416666666666668
0.00045653502861417157, 0.1636111111111111
0.0003963526577935029, 0.1613888888888889
0.00041823715627374613, 0.1601388888888889
0.00038176299214000753, 0.15680555555555556
0.0003106383720792173, 0.15097222222222223
0.0003234043295260257, 0.15666666666666668
0.0003051672474591564, 0.15625
0.00029422499821903493, 0.15666666666666668
0.0002796353325655394, 0.15597222222222223
0.00022857150277830543, 0.15666666666666668
0.00024316116843180083, 0.15375
0.00021945296174487078, 0.15166666666666667
0.00020668700429806223, 0.15013888888888888
0.00022127666995155773, 0.14833333333333334
0.00020486329609137538, 0.14527777777777778
0.00017750767299107143, 0.14722222222222223
0.00015197575809745433, 0.1463888888888889
0.00014468092527070663, 0.14625
0.00009908822010353338, 0.1498611111111111
0.00011367788575702888, 0.14819444444444446
0.00012826755141052428, 0.14777777777777779
0.00009908822010353338, 0.14694444444444443
0.00010455934472359423, 0.1461111111111111
0.00011367788575702888, 0.14722222222222223
0.00015744688271751518, 0.14375
0.00020486329609137538, 0.14291666666666666
0.000266869375118731, 0.15972222222222224
0.00024133746022511398, 0.16597222222222224
0.00019027363043787988, 0.17208333333333334
0.00017568396478438448, 0.17125
0.00017021284016432363, 0.17055555555555557
0.00013191496782389818, 0.17194444444444446
0.00011367788575702888, 0.17208333333333334
0.00009908822010353338, 0.17152777777777778
0.00010091192831022033, 0.17069444444444445
0.00010273563651690728, 0.16972222222222222
0.00018297879761113218, 0.16875
0.0001714285714285714, 0.11675925784640842
-0.0001276376053390371, 0.11112272897710652
-0.0001513458105107483, 0.10251161857052686
0.00013315265154978644, 0.11237272887483582
0.0001313289434596549, 0.11528939530287086
0.00024257513695768453, 0.12473383897460338
0.0002225143479662365, 0.13056717183067346
0.00010214961401754867, 0.12806717203521487
0.00012950523536952327, 0.1298727274430461
0.00014108986370981694, 0.1303421868218316
0.00014656098867954362, 0.13242552015516493
0.000133795030416848, 0.1331199645996094
0.00011373423886118332, 0.13686996459960937
0.00013197132209360584, 0.1378421868218316
0.0001283239054471212, 0.13881440904405382
0.00014473728035630136, 0.1390921868218316
0.0001757403218514194, 0.14061996459960938
0.00021221448831626433, 0.13853663126627605
0.00011920536383091, 0.14117552015516494
0.00010826311389145664, 0.14200885348849826
0.00021945296174487078, 0.16111111111111112
0.00023586633560505313, 0.16125
0.00024133746022511398, 0.1601388888888889
0.00025410341767192243, 0.15972222222222224
0.00015197575809745433, 0.15000000000000002
0.00013556238423727198, 0.15013888888888888
0.00012826755141052428, 0.1511111111111111
0.00013009125961721123, 0.15222222222222223
0.00014103350885733283, 0.15208333333333335
0.00009726451189684643, 0.15180555555555555
0.00010455934472359423, 0.15291666666666667
0.00013556238423727198, 0.15430555555555556
0.00015379946630414128, 0.15444444444444444
0.00017021284016432363, 0.15513888888888888
0.00018115508940444523, 0.1552777777777778
0.00019209733864456683, 0.15569444444444444
0.00020121587967800148, 0.1538888888888889
0.00019574475505794073, 0.15361111111111111
0.00019209733864456683, 0.15291666666666667
0.00020121587967800148, 0.15861111111111112
0.00018115508940444523, 0.15805555555555556
0.00017568396478438448, 0.15944444444444444
0.00015562317451082823, 0.15916666666666668
0.00014832834168408053, 0.15833333333333333
0.00016656542375094983, 0.15666666666666668
0.00014468092527070663, 0.15569444444444444
0.00009361709548347263, 0.15722222222222224
0.00009726451189684643, 0.15611111111111112
0.00010273563651690728, 0.15486111111111112
0.00010820676113696803, 0.1540277777777778
0.00012097271858377658, 0.15347222222222223
0.00010273563651690728, 0.15833333333333333
0.00010820676113696803, 0.15930555555555556
0.00011914901037708963, 0.15888888888888889
0.00012826755141052428, 0.15805555555555556
0.00011732530217040268, 0.15736111111111112
0.00011732530217040268, 0.15583333333333332
0.00013009125961721123, 0.15597222222222223
0.00013920980065064588, 0.15722222222222224
0.00015015204989076748, 0.15694444444444444
0.00015379946630414128, 0.15611111111111112
0.00012097271858377658, 0.15486111111111112
0.00013556238423727198, 0.16055555555555556
0.00011550159396371573, 0.1602777777777778
0.00010638305293028108, 0.16111111111111112
0.00010091192831022033, 0.1626388888888889
0.00009726451189684643, 0.16402777777777777
0.00010820676113696803, 0.1651388888888889
0.00012279642679046353, 0.16569444444444445
0.00011003046934365498, 0.1638888888888889
0.00013009125961721123, 0.1638888888888889
0.00011367788575702888, 0.16236111111111112
0.00013920980065064588, 0.16305555555555556
0.00012644384320383733, 0.16180555555555556
0.00014650463347739358, 0.1622222222222222
0.00014832834168408053, 0.16097222222222224
0.00017021284016432363, 0.1613888888888889
0.00019574475505794073, 0.16055555555555556
0.00019574475505794073, 0.16180555555555556
0.00018844992223119293, 0.16305555555555556
0.00020486329609137538, 0.16305555555555556
0.00020851071250474918, 0.16458333333333336
0.00020851071250474918, 0.1661111111111111
0.00020303958788468843, 0.16694444444444445
0.00018115508940444523, 0.16708333333333333
0.00019027363043787988, 0.16597222222222224
0.00017203654837101058, 0.16555555555555557
0.00019027363043787988, 0.16486111111111112
0.00016656542375094983, 0.1626388888888889
0.00015562317451082823, 0.16347222222222224
0.00015197575809745433, 0.16472222222222221
0.00018297879761113218, 0.16416666666666668
0.00016656542375094983, 0.1638888888888889
0.00009908822010353338, 0.16884259117974176
0.00011550159396371573, 0.16898148006863065
0.00009726451189684643, 0.16745370229085288
0.00011914901037708963, 0.16787036895751956
0.00011003046934365498, 0.16689814673529732
0.00013920980065064588, 0.16689814673529732
0.00013373867603058503, 0.1693981467352973
0.00014285721706401968, 0.16898148006863065
0.00015197575809745433, 0.1680092578464084
0.00013191496782389818, 0.1680092578464084
0.00016109429913088898, 0.16689814673529732
0.00015379946630414128, 0.166064813401964
